comparison,medium,time,agitation,compound,genus,log2FoldChange,stat,padj
Schaedler_t24_Stirred_Quercetin,Schaedler,24,Stirred,Quercetin,Phocaeicola,-0.2041098615719801,-0.3899534010258785,0.9221072757184732
Schaedler_t24_Stirred_Quercetin,Schaedler,24,Stirred,Quercetin,Prevotella,-0.20173088636747943,-0.3720852593980827,0.9221072757184732
Schaedler_t24_Stirred_Quercetin,Schaedler,24,Stirred,Quercetin,Selenomonas,0.5591177997201091,0.2719983292870792,0.9221072757184732
Schaedler_t24_Stirred_Quercetin,Schaedler,24,Stirred,Quercetin,Slackia,0.3203129554751619,0.3935191826459674,0.9221072757184732
Schaedler_t24_Stirred_Quercetin,Schaedler,24,Stirred,Quercetin,Turicibacter,-0.7316064518392588,-0.2558781130130379,0.9221072757184732
Schaedler_t24_Stirred_Quercetin,Schaedler,24,Stirred,Quercetin,Anaerostipes,-0.0515410077598312,-0.12482112680742433,0.96689054094023
Schaedler_t24_Stirred_Quercetin,Schaedler,24,Stirred,Quercetin,Holdemanella,-0.2810818217889217,-0.1344289675741129,0.96689054094023
Schaedler_t24_Stirred_Quercetin,Schaedler,24,Stirred,Quercetin,Gemmiger,0.00384101617975188,0.01928596681865092,0.9865834155152818
Schaedler_t24_Stirred_Quercetin,Schaedler,24,Stirred,Quercetin,Hungateiclostridium,-0.12557287318422655,-0.03344137488879087,0.9865834155152818
Schaedler_t24_Stirred_Quercetin,Schaedler,24,Stirred,Quercetin,Hungatella,-0.04886557979173757,-0.01681598750587425,0.9865834155152818
Schaedler_t24_Stirred_Quercetin,Schaedler,24,Stirred,Quercetin,Parabacteroides,-0.0300151025975416,-0.07266282688685043,0.9865834155152818
Schaedler_t24_Stirred_Quercetin,Schaedler,24,Stirred,Quercetin,Terrisporobacter,-0.01989994427246431,-0.05447401741216642,0.9865834155152818
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Coprococcus,21.042380753478668,5.381490267575827,3.25035472349525e-6
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Prevotella,3.891572211419049,3.810823472466235,0.00304710225994907
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Acidaminococcus,0.34206792581962836,3.347681439506922,0.00896396871490388
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Faecalicatena,10.091644945910415,3.3818346505034578,0.00896396871490388
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Dorea,8.3942447137238,3.1885263208993093,0.01258399917360624
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Mediterraneibacter,9.435599474178364,3.022002174183501,0.0184146412708089
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Faecalimonas,8.939369885841058,2.6957395500218846,0.04414617906495452
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Anaerobutyricum,8.863421447773593,2.595172473456212,0.05199890470419865
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Blautia,2.3947883261098393,2.5129076964569204,0.05853987805009423
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Lactobacillus,-0.4576351328806192,-2.428592718507425,0.06669321517236786
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Hespellia,7.900866060107125,2.246936319031559,0.09857638874236711
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Duncaniella,7.247815650669605,1.853012135266376,0.2339709163744825
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Hungatella,7.11008075333429,1.8175837919334976,0.2339709163744825
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Collinsella,-0.5500481039133474,-1.5164218300675123,0.4067256994809257
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Anaerostipes,3.983959384917733,1.3251962542625046,0.5090416853883204
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Mitsuokella,0.4904135488926086,1.3507625081641557,0.5090416853883204
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Olsenella,-0.49330593794499034,-1.2807031487763123,0.5184182322543107
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Faecalibacterium,0.3902224921381974,1.1914004937747786,0.5407285033838369
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Megamonas,-0.19909542338850503,-1.2005404691735224,0.5407285033838369
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Enterococcus,-0.6329721114519101,-1.1294826158441862,0.5587858454373346
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Sutterella,-0.7497676106608614,-1.110709888606072,0.5587858454373346
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Pediococcus,-0.49657068046520825,-1.01642482052504,0.6188542621584256
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Alistipes,-0.685834504680995,-0.9365629202341036,0.6676204803282514
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Megasphaera,-0.09135533152362184,-0.8443531748070043,0.7305321468289648
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Eubacterium,-1.0975866434826862,-0.7708448564572168,0.7758060564915897
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Parasutterella,-1.120332077678618,-0.7326878712375259,0.7848057007179451
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Allisonella,-0.08178579647268851,-0.5826125298187544,0.8633407890843243
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Romboutsia,-0.15930892724577306,-0.5860588048135849,0.8633407890843243
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Streptococcus,-0.14257175886720405,-0.5694952909642192,0.8633407890843243
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Clostridium,-1.0124528767260754,-0.44157462717247103,0.9394397021131372
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Dialister,-0.07030710986889056,-0.42582590806447895,0.9394397021131372
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Fusicatenibacter,0.21037132857117,0.3913252857811525,0.9394397021131372
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Terrisporobacter,0.2298992645096796,0.3791455585317709,0.9394397021131372
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Christensenella,0.24988206721547615,0.30642892179809783,0.9545210279058636
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Parabacteroides,-0.20641490603157736,-0.3234815323406368,0.9545210279058636
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Bacteroides,-0.30797816364556,-0.1957218899150264,0.9674639460479836
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Catenibacterium,0.30958407657111164,0.12390848907402766,0.9674639460479836
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Escherichia,0.05250681765124024,0.09006319801671812,0.9674639460479836
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Gemmiger,0.01768478227361484,0.04212666271447388,0.9674639460479836
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Intestinibacter,-0.09793753274091668,-0.15232635138478032,0.9674639460479836
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Laceyella,0.1745422378652502,0.10791141321852754,0.9674639460479836
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Lachnospira,-0.13193237119612056,-0.20207726890837416,0.9674639460479836
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Phocaeicola,-0.03063742694160911,-0.04078920413713643,0.9674639460479836
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Senegalimassilia,0.13734630478819423,0.1775980805955555,0.9674639460479836
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Adlercreutzia,-3.958613749862568,-1.0073813054903205,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Agathobaculum,6.347063909424084,1.6210681853541615,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Anaerotignum,5.48331501148726,1.3979552547747387,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Bariatricus,7.074214025711352,1.8083560640966332,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Barnesiella,-1.933691106144792,-0.5729275515540516,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Bifidobacterium,-1.1926230405898048,-0.7540652937538314,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Butyricicoccus,6.667517820170092,1.7036576237392538,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Casaltella,6.917071772821094,1.7679163324803917,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Dehalobacter,-6.143612040170625,-1.5705328012512252,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Eggerthella,1.1216150571054568,0.29793179818381943,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Enterocloster,5.872175969655731,1.4985003893869255,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Holdemanella,23.258662943118033,5.952463730955355,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Knoellia,-5.499508668379271,-1.404859566949172,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Lachnoclostridium,5.48331501148726,1.3979552547747387,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Lacrimispora,5.6908057975129704,1.4516264541344637,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Mogibacterium,12.795050482134648,6.27157280437765,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Mordavella,6.033266313639555,1.5401030866267036,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Oscillibacter,0.7375035029392715,0.19547721011247943,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Paraprevotella,-3.612351189099758,-0.9178237139184212,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Phascolarctobacterium,-4.150488988741354,-1.056972362921717,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Prauserella,5.039431901142544,1.2829568927565425,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Streptomyces,6.0959361507522845,1.5562807084282242,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Tidjanibacter,-3.7372412879187937,-0.9501343262599676,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Turicibacter,-5.006006127981762,-1.2777477205623893,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Tyzzerella,4.290154619477216,1.0882329971555984,NA
Schaedler_t48_Static_CGA,Schaedler,48,Static,CGA,Weissella,-4.891461210265466,-1.2482199660515882,NA
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Faecalicatena,6.39792557030849,2.356528999930777,0.4611656811348505
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Prevotella,3.734332969792174,2.5976002515917287,0.4611656811348505
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Lactobacillus,-1.2429049932278058,-1.9843916154340009,0.7868700000774739
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Bifidobacterium,2.14039799860181,1.8080076922487656,0.8825662923025838
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Anaerobutyricum,2.897372826302283,1.299164559221483,0.9613706710051364
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Anaerostipes,1.6595898690228974,1.3023810006777858,0.9613706710051364
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Duncaniella,4.981487783336359,1.2651188282626926,0.9613706710051364
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Hespellia,5.170753241442637,1.314412883732007,0.9613706710051364
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Megamonas,-1.4104298784527365,-1.1619599604036897,0.9613706710051364
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Mitsuokella,1.5637391492428696,1.1504553494059566,0.9613706710051364
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Senegalimassilia,0.7485154750549258,1.1578081535685598,0.9613706710051364
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Streptococcus,-1.5077549517461228,-1.3125038903798143,0.9613706710051364
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Streptomyces,-4.649181120856828,-1.1824429444244535,0.9613706710051364
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Acidaminococcus,0.05763391643708768,0.09941720345985826,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Adlercreutzia,0.1757242222629084,0.04575078388354448,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Alistipes,-0.894521356963789,-0.33929458662856266,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Allisonella,-0.2157516735213377,-0.3524961247150761,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Bacteroides,0.7141752433975522,0.4232305584413481,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Blautia,0.02482871749384219,0.01447385027336594,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Butyricicoccus,1.032967022980806,0.2858399655425492,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Catenibacterium,0.9849407055276068,0.5678815379070342,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Christensenella,-1.3037322958709536,-0.4658079307180035,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Clostridium,-3.509541415459672,-0.886249512159637,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Collinsella,0.04812522591821239,0.07189785965983604,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Dialister,-0.04612730368531548,-0.07712467174827665,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Eggerthella,0.297367382812964,0.17485381925796295,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Enterococcus,-0.9046608768325411,-0.7601429908352471,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Enterorhabdus,0.9766726296872468,0.5765669185604357,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Escherichia,0.30023888891170236,0.17199831294484488,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Eubacterium,-3.2045151959694764,-0.8068718876053617,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Faecalibacterium,0.4590120091993348,0.36637835731922025,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Fusicatenibacter,0.5860970505273674,0.33831569046583965,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Gemmiger,-0.39820800522839866,-0.23021895323861888,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Gordonibacter,-1.2717013914167017,-0.51688612236656,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Holdemanella,3.743355698356102,0.941393009207264,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Intestinibacter,-0.08322457704711612,-0.04491107100175455,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Laceyella,0.3143932204612743,0.08129396615002152,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Lachnospira,-0.18718864077563807,-0.10081921920078891,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Mediterraneibacter,1.4241257940041818,0.5949605967601017,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Megasphaera,0.10024855499560512,0.17248307137723246,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Mogibacterium,0.5885991982337762,0.2481267792569044,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Olsenella,0.13222589637134405,0.2189255684177976,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Parabacteroides,-0.08708022042869304,-0.05146468063808077,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Parasutterella,-3.027351475326296,-0.7617361028896951,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Pediococcus,0.6826197402848583,0.7916370663089913,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Phocaeicola,0.4862293125706931,0.27994126814012327,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Romboutsia,-0.49291819048396,-0.7254456634579413,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Slackia,-0.00250520909052799,-0.00345433691210802,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Sutterella,-0.12786865333553923,-0.07166563570804453,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Terrisporobacter,0.47079484032634467,0.26260079549042364,0.9972438433912992
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Dorea,1.9926607116082864,1.0817029954897432,NA
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Bifidobacterium,3.3305529781341137,4.325484577291735,9.892799640940756e-4
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Prevotella,-2.7635337339944113,-3.0856327693536234,0.0660138431283652
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Fusicatenibacter,1.6491770072813876,2.593929291474258,0.20558633115244915
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Pediococcus,1.148785822264684,2.4489030509837892,0.2328495183472203
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Weissella,7.075451448178072,2.2382800375820446,0.3276363878574808
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Bacteroides,-3.569057401445675,-2.1081727067241687,0.3793405764043049
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Anaerostipes,-0.41993650989209297,-1.5888900500558722,0.6115332592901372
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Butyricicoccus,-0.7257259168636252,-1.5181318159252255,0.6115332592901372
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Clostridium,0.7105911528368446,1.471621709270177,0.6115332592901372
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Holdemanella,-2.130516893229444,-1.5451703450627767,0.6115332592901372
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Lachnoclostridium,5.744093072891789,1.5743008467287494,0.6115332592901372
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Mordavella,5.877289330265552,1.6399851967864076,0.6115332592901372
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Parabacteroides,-0.8595497038838313,-1.5404347575407336,0.6115332592901372
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Prauserella,-5.77446880401587,-1.4744929452101412,0.6115332592901372
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Ruminococcus,-0.7221294231171834,-1.8380265976038384,0.6115332592901372
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Acidaminococcus,0.2271854386463368,1.290642821536324,0.6231187219281974
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Adlercreutzia,4.365157539112443,1.1109224725354518,0.6231187219281974
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Aminiphilus,-4.9823369310593515,-1.269981648801986,0.6231187219281974
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Anaerobutyricum,-1.4968100406711786,-1.227155426251236,0.6231187219281974
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Bacillus,4.388402797913728,1.1169403327281573,0.6231187219281974
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Duncaniella,-1.04172256982789,-1.2042417423938776,0.6231187219281974
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Faecalicatena,-0.7339308847067881,-1.1546115063415638,0.6231187219281974
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Hungatella,4.2893698207240245,1.091298491121908,0.6231187219281974
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Lactobacillus,0.28766813355144016,1.1544264287163633,0.6231187219281974
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Oscillibacter,-4.979676669434648,-1.2692937916270473,0.6231187219281974
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Phocaeicola,-0.5686309099873361,-1.2818738376043213,0.6231187219281974
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Romboutsia,0.2405142036381902,1.084807745273468,0.6231187219281974
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Syntrophococcus,-4.9823369310593515,-1.269981648801986,0.6231187219281974
Schaedler_t48_Stirred_CGA,Schaedler,48,Stirred,CGA,Tyzzerella,5.506417192800969,1.4057712704586889,0.6231187219281974
