genus	BC_01_PL1_both	BC_01_PL2_both	BC_01_PL3_both	BC_02_PL1_both	BC_02_PL2_both	BC_02_PL3_both	BC_03_PL1_both	BC_03_PL2_both	BC_03_PL3_both	BC_04_PL1_both	BC_04_PL2_both	BC_04_PL3_both	BC_05_PL1_both	BC_05_PL2_both	BC_05_PL3_both	BC_06_PL1_both	BC_06_PL2_both	BC_06_PL3_both	BC_07_PL1_both	BC_07_PL2_both	BC_07_PL3_both	BC_08_PL1_both	BC_08_PL2_both	BC_08_PL3_both	BC_09_PL1_both	BC_09_PL2_both	BC_09_PL3_both	BC_10_PL1_both	BC_10_PL2_both	BC_10_PL3_both	BC_11_PL1_both	BC_11_PL2_both	BC_11_PL3_both	BC_12_PL1_both	BC_12_PL2_both	BC_12_PL3_both	BC_13_PL1_both	BC_13_PL2_both	BC_13_PL3_both	BC_14_PL1_both	BC_14_PL2_both	BC_14_PL3_both	BC_15_PL1_both	BC_15_PL2_both	BC_15_PL3_both	BC_16_PL1_both	BC_16_PL2_both	BC_16_PL3_both	BC_17_PL1_both	BC_17_PL2_both	BC_17_PL3_both	BC_18_PL1_both	BC_18_PL2_both	BC_18_PL3_both	BC_19_PL1_both	BC_19_PL2_both	BC_19_PL3_both	BC_20_PL1_both	BC_20_PL2_both	BC_20_PL3_both	BC_21_PL1_both	BC_21_PL2_both	BC_21_PL3_both	BC_22_PL1_both	BC_22_PL2_both	BC_22_PL3_both	BC_23_PL1_both	BC_23_PL2_both	BC_23_PL3_both	BC_24_PL1_both	BC_24_PL2_both	BC_24_PL3_both	BC_25_PL1_both	BC_25_PL2_both	BC_25_PL3_both	BC_26_PL1_both	BC_26_PL2_both	BC_26_PL3_both	BC_27_PL1_both	BC_27_PL2_both	BC_27_PL3_both	BC_28_PL1_both	BC_28_PL2_both	BC_28_PL3_both	BC_29_PL1_both	BC_29_PL2_both	BC_29_PL3_both	BC_30_PL1_both	BC_30_PL2_both	BC_30_PL3_both	BC_31_PL1_both	BC_31_PL2_both	BC_31_PL3_both	BC_32_PL1_both	BC_32_PL2_both	BC_32_PL3_both	BC_33_PL1_both	BC_33_PL2_both	BC_33_PL3_both	BC_34_PL1_both	BC_34_PL2_both	BC_34_PL3_both	BC_35_PL1_both	BC_35_PL2_both	BC_35_PL3_both	BC_36_PL1_both	BC_36_PL2_both	BC_36_PL3_both	BC_37_PL1_both	BC_37_PL2_both	BC_37_PL3_both	BC_38_PL1_both	BC_38_PL2_both	BC_38_PL3_both	BC_39_PL1_both	BC_39_PL2_both	BC_39_PL3_both	BC_40_PL1_both	BC_40_PL2_both	BC_40_PL3_both	BC_41_PL1_both	BC_41_PL2_both	BC_41_PL3_both	BC_42_PL1_both	BC_42_PL2_both	BC_42_PL3_both	BC_43_PL1_both	BC_43_PL2_both	BC_43_PL3_both	BC_44_PL1_both	BC_44_PL2_both	BC_44_PL3_both	BC_45_PL1_both	BC_45_PL2_both	BC_45_PL3_both	BC_46_PL1_both	BC_46_PL2_both	BC_46_PL3_both	BC_47_PL1_both	BC_47_PL2_both	BC_47_PL3_both	BC_48_PL1_both	BC_48_PL2_both	BC_48_PL3_both	BC_49_PL1_both	BC_49_PL2_both	BC_49_PL3_both	BC_50_PL1_both	BC_50_PL2_both	BC_50_PL3_both	BC_51_PL1_both	BC_51_PL2_both	BC_51_PL3_both	BC_52_PL1_both	BC_52_PL2_both	BC_52_PL3_both	BC_53_PL1_both	BC_53_PL2_both	BC_53_PL3_both	BC_54_PL1_both	BC_54_PL2_both	BC_54_PL3_both	BC_55_PL1_both	BC_55_PL2_both	BC_55_PL3_both	BC_56_PL1_both	BC_56_PL2_both	BC_56_PL3_both	BC_57_PL1_both	BC_57_PL2_both	BC_57_PL3_both	BC_58_PL1_both	BC_58_PL2_both	BC_58_PL3_both	BC_59_PL1_both	BC_59_PL2_both	BC_59_PL3_both	BC_60_PL1_both	BC_60_PL2_both	BC_60_PL3_both	BC_61_PL1_both	BC_61_PL2_both	BC_61_PL3_both	BC_62_PL1_both	BC_62_PL2_both	BC_62_PL3_both	BC_63_PL1_both	BC_63_PL2_both	BC_63_PL3_both	BC_64_PL1_both	BC_64_PL2_both	BC_64_PL3_both	BC_65_PL1_both	BC_65_PL2_both	BC_65_PL3_both	BC_66_PL1_both	BC_66_PL2_both	BC_66_PL3_both	BC_67_PL1_both	BC_67_PL2_both	BC_67_PL3_both	BC_68_PL1_both	BC_68_PL2_both	BC_68_PL3_both	BC_69_PL1_both	BC_69_PL2_both	BC_69_PL3_both	BC_70_PL1_both	BC_70_PL2_both	BC_70_PL3_both	BC_71_PL1_both	BC_71_PL2_both	BC_71_PL3_both	BC_72_PL1_both	BC_72_PL2_both	BC_72_PL3_both	BC_73_PL1_both	BC_73_PL2_both	BC_73_PL3_both	BC_74_PL1_both	BC_74_PL2_both	BC_74_PL3_both	BC_75_PL1_both	BC_75_PL2_both	BC_75_PL3_both	BC_76_PL1_both	BC_76_PL2_both	BC_76_PL3_both	BC_77_PL1_both	BC_77_PL2_both	BC_77_PL3_both	BC_78_PL1_both	BC_78_PL2_both	BC_78_PL3_both	BC_79_PL1_both	BC_79_PL2_both	BC_80_PL1_both	BC_80_PL2_both	BC_81_PL1_both	BC_81_PL2_both	BC_82_PL1_both	BC_82_PL2_both	BC_83_PL1_both	BC_83_PL2_both	BC_84_PL1_both	BC_84_PL2_both	BC_85_PL1_both	BC_85_PL2_both	BC_86_PL1_both	BC_86_PL2_both	BC_87_PL1_both	BC_87_PL2_both	BC_88_PL1_both	BC_88_PL2_both	BC_89_PL1_both	BC_89_PL2_both	BC_90_PL1_both	BC_90_PL2_both	BC_91_PL1_both	BC_91_PL2_both	BC_92_PL1_both	BC_92_PL2_both	BC_93_PL1_both	BC_93_PL2_both	BC_94_PL1_both	BC_94_PL2_both	BC_95_PL1_both	BC_95_PL2_both	BC_96_PL1_both	BC_96_PL2_both
Alginatibacterium																																																																																																																										17.038631660072905																								27.285968585573645																																																																																																																												
Alistipes	492.79969763350033	646.1687138679908	229.07799921307978	425.6090821502522	160.8563100467156	215.5523330036687	238.66348491037257	291.276118295278	68.00068261721064	300.9959935532852	718.237765343085	160.9821647216462	175.41971651000802	1045.0800902189164	170.92331727848511	143.21852534359866	570.8161969377334	107.9849722583605	192.84413671685667	453.0160310068247	673.9629385526234	150.80287474824894	547.4992864134516	226.0452915830606	138.04335117860273	321.5588938659331	67.99996812802065	257.9384762781268	708.4822361821903	93.62762063789856	132.94680118130952	359.6809231576084	163.41766378081252	82.15540087232796	408.39162582479014	109.95400060713362	41.00000000000001	353.12439265521954	84.98801309562349	128.97284390409496	410.6329746378131	149.02435796391487	130.48169976158704	527.2703245014844	184.97015718235622		59.00041992028436	13.0	126.99932458098502	242.90773259189385		154.10503184772568	215.81078780093196	74.0500871573231	19.0000000908282	145.07971418401257	53.999978822357406	20.0	133.19399616168374	91.92842711132609	35.32257047263937	427.0155939096049	79.99994473866198	49.01082393977714	453.40376397757444	96.57493866869856	125.91885801655864	250.0086890864284	110.00430026092342	89.99975736335115	680.5840925328145	51.992798776117404	52.098756703762426	104.49590669093756	27.061341346627053		63.957298984279525		32.00000204276354	163.95730002438765	106.00000000000944	51.028068993690326	175.0076968204774	109.06026031660758	36.0000006258086	127.3036508534838	47.001010949459534	23.0	231.98619452834316	125.92513885455267	83.00193059063074	199.0048607848802	52.00928705613584	31.999999998427697	317.2781051829357	97.9931890464454	57.000000375402664	192.5062731797563	146.4189332907464	139.00049425545706	416.10253917441025	37.99943216732947	49.26513023666302	276.62376362699615	115.68775718853396	82.99641563953868	419.99756464333274	155.14439916835653	64.00000142836447	326.0030524481925	21.999976090581388	39.943492670452684	213.0187538994567	26.000000000002316	24.0	204.0742226737703	96.65781898718286	86.98424230100022	505.0909479448543	241.05072099017377	64.00000000000007	574.1209853747108	151.82701037999004	69.00000000001431	116.0000445890986	43.990371876760676	32.00000000000001	335.585818595835	21.000000000000004	118.99815122484642	484.9147928797531	46.01014538102278	67.79048284271647	394.99280782169103	34.396053666961336	45.00000000000001	208.91708807009218	18.00000005132181	33.99998646640398	165.64949226044962	20.99999999978846	72.43996131596704	514.775914411222	140.19595224796026	61.99820349793839	299.4613848100562	80.00002416273378	91.9858417541237	531.6755702910334	120.99315611496581	53.0	267.64285874189704	166.04788557195766	122.98928765778655	486.1326164355796	162.00180185473778	63.999999917184695	342.8610160903557	185.00022209665588	148.0000000050301	660.1990829403347	168.12220711961047	78.53383280638252	340.99093405391693	109.44529369436407	65.96658898485518	556.6696033528151	233.9862089112898		41.0		47.000000000000185	232.70381009206312	182.09096017089806	71.00000001393894	375.322144528252	201.0000242445572	64.00114845639942	404.0076603444369	208.86174059012697		27.962527527056583	10.999999964891432		166.10071851650355	179.40146829974762	19.99999997638399	288.0069674414935	59.00000000313724	51.00015340211238	92.99925270795408	137.13147943192	28.000000000000348	623.3132054888843	80.08274147471633	10.0	193.90401319602486	61.99951234886441		50.00000000000001		34.000000315116125	427.5138580130069	94.9970709899677	12.0	299.1730142725567	256.00868701261487	37.08790503892243	21.999999999999886	62.08517939587211	41.0	69.98623308832083	67.86582677103424	104.0	243.04654593291994	208.00001776337044	23.990970884526163	261.01996116453614	192.00006794842395	58.00000000046405	340.58797443809414	371.45470718522535	43.000037383668264	127.28046404144777	111.7378433471225		164.98950987508294	227.817936671788		121.21545521037979	113.3557232429905	20.0	248.87353349054226	269.1718449356246	16.335891100938163	122.01822856834053	18.0	337.47740691230854	11.0	413.02028030960633	16.976735785175165	317.31582677217386		249.88204661749518		371.04291750816964	31.962290178393687	792.418449573663	22.000030446082512	520.4927282004179		726.9143396949743	10.999999932827434	321.98165230948143	43.00000000548934	677.0164545653561	21.0	749.5914056728789	67.9991323627283	184.19888176577027	216.90230309238416	746.893630378652	251.1877356534019	788.6183383142187	78.00863604337482	327.07755576082474	202.93556536804752	391.736126159851	249.534468905796	525.328671089965
Allisonella																																																									72.99872531975362			46.998989804237496			110.9999537030841			30.999941806099383						29.81564708789949		189.165447053635	35.99571796076893		54.18605984327422	11.808878487352745		135.03202062047907	77.00588911018859		221.85981313431745	23.014399643176468		160.3105748469554			235.85171332792015	14.0	434.710248148588	183.79745436758455	14.000000305304756	219.2252379408992	275.7906007065475	17.98208046555239	168.15479196326683	173.0477220933167	19.999999977779066	589.3205765725502	280.2593234018428	64.45306066979745	195.3238063386308	190.4226771190052	69.9999999999806	298.95728234503764	266.6059364642663	93.86534469778069	390.33982315267787	184.91088153443795	93.93363906523764	339.64853853728414	228.12748018211795	24.000005376344475	167.43481504292765	170.0253471397223	42.12615760678102	310.38207130267915	330.04844810427073	160.02104105703015	377.4842647925332	485.1725058943842	391.75024802617935	179.27258704276502	59.55437393525016	45.22377345084654	244.88102831418425	314.24981335010324	14.015169008455167	678.140878934709	452.51832074447225	36.000001299906415	615.3743234687538	444.8660997717803	84.72217351586504	480.3961403911332	426.8387248867021	72.19915159427606	419.13062100540577	211.610069615772	44.957238072461735	342.2233934928218	388.9893879378501	91.63627238859824	575.1561345829938	380.075962489156	56.07668671925303	761.2130660492065	434.4397630986548	66.99975715644254	499.80696999311925	413.1280351490012	130.22940427965693	482.2882829805132	482.31058958698463	14.000000000000002	552.4486384105913	354.3241915120339	15.00009358574665	733.4785377489143	489.6293015904469	16.0	836.843480544548	234.92394489805912	57.999998507858514	852.8069848082796	521.400205868069	161.92486741201586	86.04037122321309	71.99545585741592		264.3317904135379	166.96755177563887	25.000000000148948	400.1237888052044	415.6508953835336	16.999999931544195	441.6231992969546	324.9763701258533	26.000000000008683	105.17076780071471	41.9999998344661		564.6222290723663	205.97819682214987	27.000026988797835	685.155435541042	300.46667070424127	12.02028725677849	1222.0485412004784	112.62175293918024	272.58545888616635	577.8376265425724	487.40170979453336	47.057760225294736	531.0079216581258	333.2840776030872	105.95263324399444	120.22867753470288	64.00031654920392	14.000000523857596	1232.6540624006386	492.1217209161582	29.087874114945095	980.2648029404368	246.81047167244503	48.99999997178649	1005.7011065693222	106.9999945498674	152.68315712316289	939.1312584990334	178.02827661420096	340.26427083023896	1195.5093347284824	228.91170004257492	94.0503039667298	777.4178643624116	331.8251265295077	55.12174875755701	1602.3763822708884	454.3445213493711	143.02084460444556	2351.9534367619863	445.4219892072781	203.3241119280831	1106.1358091781974	255.84009951332908	70.05364933030968	478.8663411342965	129.57582852003893	76.71929197286545	1188.6574489061709	315.8673317594649	130.9936795881007	879.6542397318286	378.7608081909026	726.1547052658027	500.7162837579002	525.9238010988047	926.2685868752056	1043.9685885092608	436.3380349040159	982.3497078846344	488.45223253408926	1583.7495889583884	682.4136227922149	794.5900036415268		627.1267309747209		616.7547108641188		384.00254847873583		621.7121049132037		620.1842695032643													
Alterileibacterium																																																																																																																																																																																																																															18.3663599522618																				16.46797112854355																											
Amedibacillus				12.60331661003513										10.976085625733235																																																			11.762862143209045																																																						13.970440068451191																								19.56930261543399																		13.84639979011602						27.662615554456156									14.976431917129268																																																																																														
Aminiphilus	36.0	145.95634193677805		86.33393264347238			20.000000001150383	17.175095587331015		11.000000399391114			11.99471628770126	24.000569207687533		12.999999999967748			23.999999999985675	24.00079931184188					29.027838525341224			22.999999999999435	21.00330444682565					30.0	51.99999999784757			10.0		19.0				18.03690472949478					20.000000624845736	19.002730627688003						13.0					27.000000002232785	14.000162536958369			14.000000000000412		23.99999999999943						42.0																											19.00000000793302	13.000000000299565																					62.006515003257526																													17.0									11.999999999967486	16.99999999876866		29.99995197255912	10.999999999999984		16.0				12.00012043615516																								14.81455538184515																																														11.000000000217083						18.00000000007532			13.99999999965133	17.0		27.999999974218056						19.0					10.0	17.999999946396404			32.99991612571446		22.99994937430657	
Aminipila																																																									24.731348097326165			19.489971930497862			35.203766735928									16.978848129054384									15.967240142832908											11.090805758097696			11.13259246298596																14.78997897753814			16.11313155275302			28.451236457954273		18.753435656141317	15.75474815079099		46.44192775479245	38.58229831417184					18.846890228389448			18.05769668233548			23.962920872285764	14.65676704328311		22.382240842121973	29.027588184329502					41.14227461376503	22.38632902329277			14.94882970712468		18.87870908323249	26.728243703978308		18.183734117004548	47.73732638203104		14.855099976390582	31.486185582717212		17.372067832842284	13.017908335442858		26.1389685595686	25.484881720757112		39.07790838353665	24.063635269625014		66.56902094771206	31.265377642475723						31.516777484983265		23.344916021731382	30.798620123628176		33.94566143489574	29.772875043456214					19.066058720034167	31.461129219906375		21.468232169779338				68.18223444525984		43.35682321979901	19.328253966029603		22.84669620798145	35.67475479336603					44.228904551002536			29.38918753614628	39.00659006212921		10.993466896797765	53.43099700380476		20.325041519828588	55.57649900754777		46.23983841072304	43.45809136506861		35.508564284671586	21.54736216199833		43.32849101028994	58.85523203080891		36.61079381023951	58.30379724829306		39.1219423775052	22.70484264141548		20.34798121024415	23.83427065795956		45.82169897728804	36.78629294642979		13.186439908458375		44.49231170757628		72.76998843496838		44.94976693630664		37.3254012650446		56.65157051363781																								
Anaerobutyricum	727.7741872813488	1243.065197126684	810.8831367234294	853.3598401247685	437.0572548963267	947.2056836274973	554.4107067964046	989.5457826346952	374.1572602685428	777.0856293004379	1686.148586249717	708.5173821022414	540.4473506404905	1999.25551164604	759.3588247131108	455.0587235200941	1235.361452890259	495.8698309954145	800.0673917654505	794.6780524262251	1314.8699977512345	481.6148077757138	1050.726079136067	614.688348416058	400.9373585072822	534.918066049953	395.6493347999552	728.7625604287919	1268.0021728978977	541.9576301545994	563.2207230609611	863.6118596940923	580.9186219180648	365.5030950501349	818.5589830636521	373.3524516602632	348.9700740931336	712.4390650379377	423.5197796678975	571.062806714293	914.5093002370572	576.9725071747907	428.1820473245507	1035.2904414094958	738.086691500611	37.02353158622115	168.41817846204563	74.18831561835447	455.3848057253404	652.8776542101466	102.44434926879164	586.3230561231877	545.6661734226258	486.0933878814419	284.2003201524404	503.6731489493809	259.5904829708512	152.13696632980495	349.3245077377786	204.6100992080499	322.3769886140152	1353.8383198682482	574.0664240011438	380.2858971585619	1331.1777149558982	255.68434121913452	395.0221607898363	515.9724498477595	195.06559348224565	552.6275364211982	1976.0369608625183	530.8373134977829	278.19136483061163	256.9911732399053	143.90083921549314	28.108575491843165	73.47856043433353	43.40324395481451	172.83952550888824	152.6329664095269	196.56492555225563	281.63071093341745	376.8698770873349	338.0329582975884	179.94971258521875	259.54470750231604	175.06149851604874	247.0586831774008	433.5317715987001	311.37930004811574	24.832621216513743	322.44798868298545	241.12922425308665		459.16970116811177	309.7646889797905	28.20585193210754	241.50291372069063	438.7371367558829	32.78076528330549	410.6444749087808	235.07115654696335	20.169185031638342	163.88964013441603	333.8753909696827	41.88351320780754	378.4219255785195	549.8875475224165	46.50106638205071	278.75122158560094	297.1796092125797	28.23701608509466	352.64178250296527	266.4883964908366	18.13956868239954	266.27633600556	475.7111991557855	17.00000011926058	663.5532858838093	988.6073959828764	24.97477294457595	721.4899497320654	895.2360813553112	17.82828846738264	97.44796597174928	216.5186055632853	16.14758506228029	319.7612917579976	278.6477779875228	42.97510050317736	408.59333897473607	305.29876103372885	19.61036465174182	407.57485621505816	351.886408737659		551.7351452352927	494.5169147088397		269.10861471309005	286.7693482953275		584.3974753162676	590.006414297934		283.37959307535294	138.87080796108577	16.502818759842324	434.4691313398961	112.23291437559696	14.844265017760572	408.1255349549155	201.69279522658363	17.473663702511917	519.6889657561295	136.400673061701	23.83131639149083	325.0315318338305	56.71090928796706	24.00848101445929	557.5888975236157	118.93250278216198	20.188681935941545	450.832631927136	81.07067839380056	33.797035691763924	816.5641982202137	233.2949256747535		80.8775817535444	16.646899480199856		230.0517210380044	186.2730777209527	14.000001203139592	581.6079727533739	188.38756810455263		511.96703107498735	204.93765333516689		58.81066631490706	22.93293790284421	90.95571042163252	261.53369837948674	219.267293152146	51.989462429461945	369.69747330532647	124.27843755178924	18.060214326182432	198.7567010003071	672.5628141824008		652.8591203122211	242.52341417413763	126.59947031646998	463.8755120236693	548.0777082277588		80.59521262232293	17.401309090342387		630.4152492413123	198.34996012872688	28.515205072465577	355.3720890928047	342.14741748793386		189.4904288169061	556.0664320672045		295.7364003817923	456.9715684939426		484.32737763778425	381.9265868324695	59.99704141138171	345.25674649281393	359.6420310910362	108.84212879665247	472.5333331287602	519.074029413886		420.5624209209346	551.9953537249547		451.9140928772411	300.66699638505224		216.11904978066204	210.97194949384627		634.1950058893494	311.24064792881626	24.00390916377033	371.0408134116309	10.99999999999958	558.6147400904847	100.57428758255205	912.3588172749434	11.999957440662731	542.9245815436536	118.30542338074524	425.4318433512753		725.3227716606855	34.28162548698567	1108.7970278144378	256.87320417489707	894.2716603574926	124.98904294671672	1369.7109622290536	137.73407413409726	669.7409417037175		1236.7029877816526		2048.525153366706	1391.8239805373528	1252.4469185388857	532.2566530372618	1091.763750745136	541.6387241933835	1052.251079727116	460.0289215443511	824.1380339240205	733.4766260524419	810.2245504025028	554.9686243598277	928.0286346945188
Anaerocolumna		18.0722458120218		13.118435769839728						18.85027278386459																																																																															12.556498776670622										15.044064506840115								11.082832308866376																																																16.373781803920238								17.396972176145738													13.294890838920455																																																																15.046356362707884																														10.595960751205636
Anaeromassilibacillus	109.8269978397424	262.0916451391745	71.41214601828595	145.94346580870854	63.96090533625843	62.68888523682229	81.67415511396035	220.4416308510245	31.062080486533784	83.45283183819156	151.2390333421269	81.75383141081018	69.66218709578511	173.85543463162088	86.86549491228872	53.63126890730652	111.50107058670784	68.47243304496484	57.69140007185071	70.39425487597887	102.25175098154536	58.03748939976089	94.52920688095035	64.49715009589703	30.54358115011813	52.52347153565817	31.8169621153469	57.46899986189219	245.0956558512349	35.921485098141666	49.09188400276058	189.88967930179328	62.78791386918074	27.0404901079264	192.17353519559543	31.912556661719677	38.13797471534616	99.66771076773044	28.075352267670684	40.86023485819539	81.81485351521047	64.8949689152921	53.03282596136303	137.11886988716776	74.82022806578593		27.3389475380628		179.8362471026706	228.18866215668328		73.4618334458046	63.584940128204906	53.67902132823123	43.86458661979131	73.66550599205324	24.339755310711865	21.000023226124704	39.953992578441046		81.47142265719725	194.8758271479475	29.0789484693074	63.53483546617955	183.28451244829284	38.97963303358293	95.37053301865116	107.70381718659334	25.260263521007584	59.31550268029724	124.63029515113423	46.980889981693686	40.14793493732449	68.5027427162366			27.41547885318363			42.74855033330011	17.7981888812804	28.3358669917868	49.792965253146455	38.06107358970114	22.07528858167173	49.72230941530891	25.35356855295488	31.044777530273706	67.16537646190524	45.77447405052781	17.000000102478865	67.52408517081975	36.55671771030221		95.6130087773327	42.153141286727546		38.89934445011183	49.844316563534775		89.52948008740513	35.542594353840485		37.858500479913424	41.44985643987772	20.00027976485213	71.8157733709867	46.15719916940692		50.00207281000731	52.92912046394996	25.9224489049111	103.4050242753004	41.46802343212511		62.96854466235402	51.142707753924974	18.999996741259785	121.11096252172824	60.713084484864886	19.59201541306478	144.0035901760376	59.18684801804227		33.32254413402267	30.04603309010709	22.009534596775065	50.55442211702304	27.002553793552625	38.99999999676713	70.39390599608444	42.036241877185816	39.565983702395165	85.68473668974525	60.08999394936512	14.063314114354275	118.35562888381762	61.82453071203028		56.5550067571443	40.619301374435416	18.999999999999368	143.5991989409781	62.67791202544682	40.25743909129838	52.84385309685945	27.033767660191064	39.90332651581606	112.28174853285236	42.13527754899706	28.02823233994397	65.80939181980855	45.41904650484549	29.236698145463077	93.38954690644722	28.123560074237176	28.852908155693708	61.696252722539285	22.04256605404905	22.000000000269043	100.40017863719594	28.099577643804363	48.81721337963268	109.21530080881055	30.66006259725492	81.06217197562349	175.3308042707863	50.56204416391861		38.04828996919959			52.62536133924846	38.40373654113544	17.00000426438918	133.47554953163134	63.09967302184762	26.87377378925631	106.27461839528203	56.114480177208925		33.885255365218185			81.89320587088547	67.23113498338532		82.63942491634647	37.5440623161416		54.64751993272017	108.46163590745616		153.2705418018774	53.64445738473098		86.52454340818089	67.48501021149106		17.171541806850193			115.04747663762508	40.08868446661735		80.88513721133877	78.1268052647539		33.930224170259855	69.69625606683229		89.61520753233215	82.43824473313619		104.20778876658636	59.56575556852263		64.14310039616709	65.07455464447632		88.33622550023192	89.58673674030523	22.00000019512192	82.42040363836446	121.26974236726944		77.87596674385307	68.1468777803317		43.81677435735625	48.97451499438448		112.32326622799326	66.1129304538194		72.97600829838568		104.88032252107932		205.8966935109092	29.23937549344325	140.6740359841088		99.57457602927062		180.3467690780897		144.45951221637014		103.6434797904699		173.4245038966701		57.88874056024821		100.20214157443957		137.52360109176564	98.53048144409428	76.82737369165267	84.19323210849463	74.35412843856528	59.95127752995843	84.5143505085354	49.45777024244059	55.56839686165871	123.22517928797434	116.4439446333599	48.96131603295784	64.00343979279383
Anaerosporomusa		16.015494536573396																																																																																																																								24.8004354720716																																																																																																																																																				
Anaerostipes	1252.530106728502	1568.667046427013	1406.273675923024	1643.2970246656305	591.9564348937001	1684.6834653441847	974.4975249092896	1335.0536094287152	647.7918332184963	1650.2791671937684	2178.1097512534047	1205.5996271822817	1107.7919177960177	2574.7323301555616	1136.3720064550482	1071.6874711664586	1728.7908574930916	842.2205086496583	1899.375068593043	1377.8957407034184	2903.653315095669	1121.6483230576205	1513.3520564096339	1369.7482614822015	1012.6871674618476	646.7831405908026	703.0707939207987	2078.312357747884	1747.5664219312998	1159.8701371517388	1437.913534123571	1229.1526794582467	1198.5903633785997	1147.982454357598	1415.767781299749	784.3029983571802	973.2123623270492	984.9862690398226	820.4380769000127	1516.5847021081615	1308.6993334326564	1303.8194848934638	1263.6990270553845	1613.2857860384747	1833.8546375978033	140.49502736446598	306.2422913997248	182.77632863469157	1249.8109731153065	948.5991202038516	210.20241175896788	1884.529702724604	766.5941562205086	1146.3959305139097	1047.5881602190702	826.3747500569167	1506.9786721423952	491.50772862755286	504.7458637610324	1188.952235374132	997.7955431679152	2323.7799493774637	2877.6461535707695	1389.3082684253206	2354.121182918683	1720.1248465429783	1383.658130131966	815.9066183274442	1163.3809274258356	2126.6549613862853	2867.1705175681573	2521.647724402014	1203.4626139451375	1024.295656330673	509.5563018900792	128.43523125781772	323.95766055939146	193.2587536237745	669.3314843720391	579.4380049778906	1003.2476451254712	1375.821281697265	1222.6744972926365	1609.8971706272741	890.246984671635	1054.8248738530503	898.0290774189206	1003.4636257101936	1568.0840101510214	1455.2043012844265	30.62722321144146	1310.4955007222723	1175.809507851633	21.42383868201789	2180.100356985949	1433.065541096487	22.29746067400074	1051.1064391567886	1690.4233976090306	61.32377751866678	1507.9645807073532	443.2622219919163	23.47851081272756	747.169271620044	501.33048347256477	55.408010302389904	1490.2660504299802	921.038783711821	47.96030033210641	922.3124036003953	1161.396857297568	65.54667382351549	1479.9343490471797	810.8597964606113	18.311627200794053	1004.2981998979172	1430.6469487380639	42.276509501013	2610.1283446447987	2355.34278902483	55.2212471224893	2624.0786615408565	1085.2961977905175	15.090779262562291	377.0322872566417	311.52646526511825	29.960749438184145	1494.7535147466417	964.9829700806703	45.98295959908174	1859.5718068813717	935.1664012347	37.74176280689032	1707.4861491828117	1210.6266155684943	18.429327478872175	2603.167135826314	1979.9161678293774	19.097409274573785	1262.7459443256655	887.9675766989525	19.27052085113228	2930.802289148031	1995.4731191380272	20.202090883159265	1244.3490265726314	792.4625571798761	29.303260133164287	1835.4468908809104	731.388625317678	30.72843480298047	1645.962536703449	1258.5802125613682	28.1114378942068	2335.4793384208547	888.3119264922846	22.531268535271845	1441.6545675378422	436.19012880870457	37.8102924700502	2534.3562988400763	1041.2676166773485	42.27760687567304	1273.17426101927	529.8080930550952	34.00940926189449	2322.796556412165	1066.9796221418626		291.37123934365127	94.99619950908674	23.877852840194542	991.5682766819889	1688.3747903952085	26.213114333921155	2239.788524391882	1077.8922136565861	22.39293253464072	2254.0167662692766	1241.3557608513522	23.08048544077907	240.9782733364319	105.4086873954736	74.51408093007909	1175.508574804613	1451.0212635028083	118.94166259413416	1578.320973857701	567.9829322066618	284.79716439707363	878.2789586693285	653.4270633293091		2542.0929197075766	233.3149350384381	27.6750681425925	1834.8346191989106	655.8701435205295		415.6245601579123	38.838221608227016	26.180432247279057	2434.953325220777	399.1965716578235	131.87653730198724	1519.8261372777731	718.2126533775589		669.391740790805	834.5249384152861	16.898370405971015	937.2345264917772	207.98212124306102		1932.4070105048777	312.1742697152109	62.19992944432106	1563.256122736678	1080.3059982935417	191.3912213757349	2223.1102628131375	1128.6119507379117	243.8078086516128	1883.5219609662518	1125.9131494224214	291.74637520424386	1727.6284138586698	851.7515605257346	117.43852066907132	887.2109734244958	461.40195164452683	412.7241190624208	2810.1815172447446	684.0013036824696	193.61830864807013	1647.7443855802405	210.9062110185825	2878.2118737046235	125.68422232304812	4193.419392073654	228.0210677540947	2432.287196776372	165.05009189816104	1770.7577570487879	149.91013886815176	3476.849446926356	223.18744267242488	1370.388256759573	165.42036983229775	1193.8218771511044	265.651762720871	1627.3464027859557	111.51434806138816	1060.5942719814636	85.84459937598169	1892.4525550268706	191.94629227728035	3324.1207232159622	1513.1618302030379	1860.9729674747575	655.5765174526325	1681.1785985141657	690.1063123214777	1685.5429596250906	589.0521595231353	1480.9084632328343	882.1025853793092	1434.5989049772795	700.0908438758518	1398.3114563664803
